"Hora local en Santiago (aeropuerto)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"21.10.2017 05:00";"24.0";"744.8";"760.5";"94";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"21.10.2017 04:00";"24.0";"744.8";"760.5";"94";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"21.10.2017 03:00";"24.0";"744.8";"760.5";"94";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"21.10.2017 02:00";"25.0";"745.5";"761.2";"89";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"21.10.2017 01:00";"25.0";"745.5";"761.2";"89";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"21.10.2017 00:00";"25.0";"745.5";"761.2";"89";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"23.0";
"20.10.2017 23:00";"26.0";"745.5";"761.2";"84";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"23.0";
"20.10.2017 22:00";"26.0";"744.9";"760.5";"84";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"23.0";
"20.10.2017 21:00";"26.0";"744.9";"760.5";"84";"Viento procedente del estesureste";"6";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"23.0";
"20.10.2017 20:00";"26.0";"744.1";"759.7";"79";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad escasa (10-30%) 600 m";"10.0 y más";"22.0";
"20.10.2017 19:00";"28.0";"743.5";"759.0";"70";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad escasa (10-30%) 690 m";"10.0 y más";"22.0";
"20.10.2017 18:00";"30.0";"743.6";"759.0";"59";"Viento procedente del estesureste";"6";"";"";"";"Nubosidad escasa (10-30%) 750 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"21.0";
"20.10.2017 17:00";"31.0";"743.6";"759.0";"55";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad escasa (10-30%) 810 m";"10.0 y más";"21.0";
"20.10.2017 16:00";"31.0";"742.9";"758.2";"55";"Viento procedente del este";"6";"";"";"";"Nubosidad escasa (10-30%) 810 m";"10.0 y más";"21.0";
"20.10.2017 15:00";"32.0";"742.9";"758.2";"55";"Viento procedente del estesureste";"9";"";"";"";"Nubosidad escasa (10-30%) 750 m";"10.0 y más";"22.0";
"20.10.2017 14:00";"31.0";"743.6";"759.0";"55";"Viento procedente del estesureste";"8";"";"";"";"Nubosidad escasa (10-30%) 750 m";"10.0 y más";"21.0";
"20.10.2017 13:00";"31.0";"744.3";"759.7";"59";"Viento procedente del sudeste";"8";"";"";"";"Nubosidad dispersa (40-50%) 750 m";"10.0 y más";"22.0";
"20.10.2017 12:00";"30.0";"745.7";"761.2";"66";"Viento procedente del sursureste";"5";"";"";"";"Nubosidad fragmentada (60-90%) 660 m";"10.0 y más";"23.0";
"20.10.2017 11:00";"28.0";"745.6";"761.2";"74";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad fragmentada (60-90%) 600 m";"10.0 y más";"23.0";
"20.10.2017 10:00";"28.0";"746.4";"762.0";"74";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"23.0";
"20.10.2017 08:00";"23.0";"745.4";"761.2";"100";"Viento procedente del estesureste";"4";"";"Neblina";"";"Nubosidad dispersa (40-50%) 600 m";"5.0";"23.0";
"20.10.2017 07:00";"23.0";"745.4";"761.2";"100";"Viento procedente del estesureste";"4";"";"Neblina";"";"Nubosidad dispersa (40-50%) 540 m";"5.0";"23.0";
"20.10.2017 06:00";"23.0";"744.7";"760.5";"94";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"22.0";
"20.10.2017 05:00";"24.0";"744.8";"760.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"23.0";
"20.10.2017 04:00";"23.0";"744.7";"760.5";"94";"Viento procedente del este";"3";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"22.0";
"20.10.2017 03:00";"24.0";"744.8";"760.5";"94";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"23.0";
"20.10.2017 02:00";"24.0";"744.8";"760.5";"94";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"23.0";
"20.10.2017 01:00";"25.0";"745.5";"761.2";"89";"Calma, escampado";"0";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"23.0";
"20.10.2017 00:00";"25.0";"745.5";"761.2";"89";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"23.0";
"19.10.2017 23:00";"25.0";"745.5";"761.2";"89";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"23.0";
"19.10.2017 22:00";"25.0";"745.5";"761.2";"89";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"23.0";
"19.10.2017 21:00";"26.0";"744.9";"760.5";"79";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"22.0";
"19.10.2017 20:00";"26.0";"744.1";"759.7";"79";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad escasa (10-30%) 660 m";"10.0 y más";"22.0";
"19.10.2017 19:00";"28.0";"744.2";"759.7";"74";"Viento procedente del sudeste";"6";"";"";"";"Nubosidad escasa (10-30%) 750 m";"10.0 y más";"23.0";
"19.10.2017 18:00";"29.0";"743.5";"759.0";"66";"Viento procedente del sudeste";"8";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad escasa (10-30%) 750 m";"10.0 y más";"22.0";
"19.10.2017 17:00";"31.0";"742.9";"758.2";"59";"Viento procedente del sudeste";"8";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad escasa (10-30%) 750 m";"10.0 y más";"22.0";
"19.10.2017 16:00";"32.0";"742.9";"758.2";"55";"Viento procedente del sudeste";"8";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 750 m";"10.0 y más";"22.0";
"19.10.2017 15:00";"33.0";"743.0";"758.2";"52";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 750 m";"10.0 y más";"22.0";
"19.10.2017 14:00";"32.0";"743.7";"759.0";"55";"Viento procedente del sudeste";"7";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 750 m";"10.0 y más";"22.0";
"19.10.2017 13:00";"31.0";"745.1";"760.5";"62";"Viento procedente del sursureste";"7";"";"";"";"Nubosidad dispersa (40-50%) 750 m";"10.0 y más";"23.0";
"19.10.2017 12:00";"30.0";"745.7";"761.2";"66";"Viento procedente del sudeste";"8";"";"";"";"Nubosidad dispersa (40-50%) 750 m";"10.0 y más";"23.0";
"19.10.2017 11:00";"29.0";"746.5";"762.0";"74";"Viento procedente del sudeste";"6";"";"";"";"Nubosidad dispersa (40-50%) 750 m";"10.0 y más";"24.0";
"19.10.2017 10:00";"27.0";"746.4";"762.0";"84";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad dispersa (40-50%) 690 m";"10.0 y más";"24.0";
"19.10.2017 09:00";"26.0";"746.3";"762.0";"89";"Viento procedente del sudeste";"5";"";"";"";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"24.0";
"19.10.2017 08:00";"25.0";"745.5";"761.2";"94";"Viento procedente del sursureste";"3";"";"";"";"Nubosidad dispersa (40-50%) 540 m";"10.0 y más";"24.0";
"19.10.2017 06:00";"24.0";"745.4";"761.2";"94";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"23.0";
"19.10.2017 05:00";"24.0";"745.4";"761.2";"100";"Calma, escampado";"0";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"24.0";
"19.10.2017 04:00";"24.0";"745.4";"761.2";"100";"Viento procedente del este";"4";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"24.0";
"19.10.2017 03:00";"24.0";"745.4";"761.2";"100";"Viento procedente del este";"4";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"24.0";
"19.10.2017 02:00";"25.0";"745.5";"761.2";"94";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad fragmentada (60-90%) 480 m";"10.0 y más";"24.0";
"19.10.2017 01:00";"25.0";"745.5";"761.2";"94";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad fragmentada (60-90%) 540 m";"10.0 y más";"24.0";
"19.10.2017 00:00";"25.0";"745.5";"761.2";"94";"Viento procedente del estesureste";"4";"";"";"";"Nubosidad dispersa (40-50%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"18.10.2017 23:00";"25.0";"745.5";"761.2";"94";"Viento procedente del sudeste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m";"10.0 y más";"24.0";
"18.10.2017 22:00";"25.0";"745.5";"761.2";"94";"Viento procedente del estesureste";"3";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"18.10.2017 21:00";"25.0";"744.8";"760.5";"94";"Viento procedente del este";"6";"";"";"";"Nubosidad escasa (10-30%) 540 m, nubes cumulonimbus , nubosidad escasa (10-30%) 570 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"18.10.2017 20:00";"25.0";"744.8";"760.5";"94";"Viento procedente del estesureste";"5";"";"";"";"Nubosidad escasa (10-30%) 570 m, nubes cumulonimbus , nubosidad escasa (10-30%) 600 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"24.0";
"18.10.2017 19:00";"26.0";"744.9";"760.5";"84";"Viento procedente del este";"6";"";"";"";"Nubosidad escasa (10-30%) 570 m, nubes cumulonimbus , nubosidad escasa (10-30%) 660 m, nubosidad fragmentada (60-90%) 9000 m";"10.0 y más";"23.0";
"18.10.2017 18:00";"27.0";"744.1";"759.7";"79";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad escasa (10-30%) 600 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 720 m";"10.0 y más";"23.0";
"18.10.2017 17:00";"28.0";"744.2";"759.7";"79";"Viento procedente del este";"7";"";"";"";"Nubosidad escasa (10-30%) 690 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 720 m";"10.0 y más";"24.0";
"18.10.2017 16:00";"30.0";"744.3";"759.7";"70";"Viento procedente del estesureste";"8";"";"";"";"Nubosidad escasa (10-30%) 690 m, nubes cumulonimbus , nubosidad fragmentada (60-90%) 720 m";"10.0 y más";"24.0";
"18.10.2017 15:00";"32.0";"744.4";"759.7";"63";"Viento procedente del sudeste";"7";"";"";"";"Nubosidad escasa (10-30%) 750 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m";"10.0 y más";"24.0";
"18.10.2017 14:00";"33.0";"744.4";"759.7";"59";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad escasa (10-30%) 750 m, nubes cumulonimbus , nubosidad dispersa (40-50%) 780 m";"10.0 y más";"24.0";
"18.10.2017 13:00";"32.0";"745.2";"760.5";"63";"Viento procedente del estesureste";"7";"";"";"";"Nubosidad dispersa (40-50%) 750 m";"10.0 y más";"24.0";
"18.10.2017 12:00";"31.0";"745.1";"760.5";"66";"Viento procedente del estesureste";"6";"";"";"";"Nubosidad dispersa (40-50%) 720 m, nubosidad dispersa (40-50%) 9000 m";"10.0 y más";"24.0";
"18.10.2017 11:00";"30.0";"746.5";"762.0";"70";"Viento procedente del sudeste";"7";"";"";"";"Nubosidad dispersa (40-50%) 660 m";"10.0 y más";"24.0";
"18.10.2017 10:00";"29.0";"745.7";"761.2";"79";"Viento procedente del estesureste";"7";"";"";"Neblina";"Nubosidad dispersa (40-50%) 600 m";"10.0 y más";"25.0";
"18.10.2017 09:00";"26.0";"745.5";"761.2";"94";"Viento procedente del estesureste";"4";"";"Neblina";"";"Nubosidad fragmentada (60-90%) 510 m";"4.0";"25.0";
"18.10.2017 08:00";"25.0";"745.5";"761.2";"94";"Viento procedente del sudeste";"2";"";"Neblina";"";"Nubosidad fragmentada (60-90%) 480 m";"4.0";"24.0";
